finding_aid_link,title,type,group,number,digital_collection,category,subject,description
https://search.lib.uidaho.edu/UID:CP71163252790001451,"J. S. Shaw G. W Richard. Letter, Boise City, Idaho, to G.W. Richard, Carson, Nevada, June 5, 1897",MG,MG 5474,5474,,,,
https://search.lib.uidaho.edu/UID:CP71163257220001451,"Letter, Riddle Brothers, Riddle, Idaho, to State Bank and Trust, Carson City, Nevada, Nov. 15, 1905",MG,MG 5475,5475,,,,
https://search.lib.uidaho.edu/UID:CP71102895140001451,"W. C. Hammon Leo Brust. Correspondence, Jan. 24-July 28, 1942",MG,MG 5476,5476,,,,
https://search.lib.uidaho.edu/UID:CP71163241480001451,"Collegiate Conference Basketball League. J Blanchard. Minuits [sic] of basket ball meeting at Walla Walla, Washington : typescript, Oct. 28, 1909",MG,MG 5477,5477,,,,
https://search.lib.uidaho.edu/UID:CP71162295510001451,"Paul Mann; Auttis M Mullins; United States. President (1974-1977 : Ford); Idaho. Governor (1971-1977 : Andrus). Proclamations on the centennial of agricultural experiment stations, Oct. 27-Nov. 7, 1975",MG,MG 5478,5478,,,,
https://search.lib.uidaho.edu/UID:CP71162297090001451,"John M. Harris papers, Sept. 17, 1890-Dec. 1, 1892",MG,MG 5479,5479,,,,
https://search.lib.uidaho.edu/UID:CP71163247150001451,"George W. Tannahill letter, to F.W. Settlemeier, Woodburn, Oregon, Jan. 29, 1901",MG,MG 5480,5480,,,,
https://search.lib.uidaho.edu/UID:CP71103848340001451,"Luther Perry Wilmot. Narratives of the Nezperce war : typescript, [1922?]",MG,MG 5481,5481,,,,
https://search.lib.uidaho.edu/UID:CP71163249030001451,"Elvin Ogle. Early pioneer days and the Nez Perce War : typescript, [1931?]",MG,MG 5482,5482,,,,
https://search.lib.uidaho.edu/UID:CP71126292060001451,"Edmund Morrison. The misfortunes of Joseph : a view of the Nez Perce War / typescript, [ca. 1936]",MG,MG 5483,5483,,,,
https://search.lib.uidaho.edu/UID:CP71103895420001451,"E. G. Wagner Richard Kleesattel. Report on Black Diamond Mine, Dixie, Idaho / typescript, Sept. 7, 1932",MG,MG 5484,5484,,,,
https://search.lib.uidaho.edu/UID:CP71103893310001451,"Idaho Research Foundation. Herbert Sydney Duncombe. Idaho tomorrow game : typescripts, 1974",MG,MG 5485,5485,,,,
https://search.lib.uidaho.edu/UID:CP71103905690001451,"Paul Wilson. University of Idaho history : typescript, [after 1982]",MG,MG 5486,5486,,,,
https://search.lib.uidaho.edu/UID:CP7197506840001451,"I. A. Rodeheffer United States. Bureau of Fisheries. A survey of the waters of the Challis National Forest, Idaho / typescript, Apr. 1935",MG,MG 5487,5487,,,,
https://search.lib.uidaho.edu/UID:CP7197505270001451,"Nancy Lamb of Idaho. Which city will grow? Which will decline? / typescript, Jan. 3, 1963",MG,MG 5488,5488,,,,
https://search.lib.uidaho.edu/UID:CP71162296980001451,"S. N. Nichols papers, [after 1905]",MG,MG 5489,5489,,,,
https://search.lib.uidaho.edu/UID:CP71163818940001451,"Aldo Leopold 1886-1948. Sporting Arms and Ammunition Manufacturers' Institute. Game Restoration Committee. Reports, 1928-1929",MG,MG 5490,5490,,,,
https://search.lib.uidaho.edu/UID:CP7197501860001451,"Jack Lee Hoffman. Letter, Boise, Idaho, to Larry Merk and Mike DiNoto, Moscow, Idaho, July 5, 1989",MG,MG 5491,5491,,,,
https://search.lib.uidaho.edu/UID:CP71152993000001451,"K. Kumar Robert P Lottman; Ronald W Stark. Feasibility of straw-reinforced rigid urethane foam, fracture strength measurements : Final report : typescript, Sept. 30, 1971",MG,MG 5492,5492,,,,
https://search.lib.uidaho.edu/UID:CP71152999360001451,"Willis Sweet. Henry B Blake; Richard Zina Johnson. Letter, Willis Sweet, president, and H.B. Blake, secretary, to R.Z. Johnson, Boise City, Idaho, June 10, 1889",MG,MG 5493,5493,,,,
https://search.lib.uidaho.edu/UID:CP71152981570001451,"Verne Blalack. The geology of Lemhi County / typescript, [1969?]",MG,MG 5494,5494,,,,
https://search.lib.uidaho.edu/UID:CP71152983610001451,"Herbert Elmer Lattig (donor). History of agricultural education of less than college grade in the University of Idaho : typescript, 1940",MG,MG 5495,5495,,,,
https://search.lib.uidaho.edu/UID:CP71152984820001451,"George W. Cleveland. Dairy trends in Idaho / typescript, [ca. 1962]",MG,MG 5496,5496,,,,
https://search.lib.uidaho.edu/UID:CP71103912010001451,"Fifty years of dairying in Idaho : typescript, [after 1960]",MG,MG 5497,5497,,,,
https://search.lib.uidaho.edu/UID:CP71165625590001451,"Idaho's eighteen years of dairy development : typescript, [ca. 1928]",MG,MG 5498,5498,,,,
https://search.lib.uidaho.edu/UID:CP71165638080001451,"University of Idaho. Caldwell Dairy Research. Five year program of work for Caldwell Dairy Research : typescript, [19--]",MG,MG 5499,5499,,,,
https://search.lib.uidaho.edu/UID:CP71165622090001451,"Earl C Hall. General notes on Bonner County (the panhandle section of Idaho) : typescript, [ca. 1912]",MG,MG 5500,5500,,,,
https://search.lib.uidaho.edu/UID:CP71163800380001451,"University of Idaho. Department of Agricultural Extension Records, 1976-1977",MG,MG 5501,5501,,,,
https://search.lib.uidaho.edu/UID:CP71163800740001451,"University of Idaho. Department of Plant Pathology Budgets, 1919-1926",MG,MG 5502,5502,,,,
https://search.lib.uidaho.edu/UID:CP71177646260001451,"Idaho Auxiliary Experiment Station Records, 1907-1908",MG,MG 5503,5503,,,,
https://search.lib.uidaho.edu/UID:CP71177631100001451,"B. Butler Papers, 1978",MG,MG 5504,5504,,,,
https://search.lib.uidaho.edu/UID:CP71173914160001451,"J. W. Shepperd. Ivanhoe note book : manuscript, 1898",MG,MG 5505,5505,,,,
https://search.lib.uidaho.edu/UID:CP71161146180001451,"Raymond M. Tanner. Memorial card, 1918",MG,MG 5506,5506,,,,
https://search.lib.uidaho.edu/UID:CP71177632730001451,"Ronald V. Glens Jasper Rand; John MacEachern. Papers relating to lynching of Chinese near Pierce, Idaho, [1885]-1958",MG,MG 5507,5507,,,,
https://search.lib.uidaho.edu/UID:CP71179305330001451,"Richard G. Magnuson. Papers relating to Wyatt Earp in Idaho, 1884-1959",MG,MG 5508,5508,,,,
https://search.lib.uidaho.edu/UID:CP71165620150001451,"Edgar Henry Neal. Moscow or bust, typescript, [ca. 1989]",MG,MG 5509,5509,,,,
https://search.lib.uidaho.edu/UID:CP71145702530001451,"Harry Webb Marsh 1886-1964. Jerome J. Day Mrs.; Idaho Mining Association. Letter : to Mrs. Jerome J. Day, Tall Pines, Coeur d'Alene City, Idaho, [1956]",MG,MG 5510,5510,,,,
https://search.lib.uidaho.edu/UID:CP71104937140001451,"James Donald Forrester. An analysis of building facilities at the College of Mines, University of Idaho / typescript, Jan. 1956",MG,MG 5511,5511,,,,
https://search.lib.uidaho.edu/UID:CP71162318140001451,"Idaho Sociological Society. Scrapbook, [1908]-1909",MG,MG 5512,5512,,,,
https://search.lib.uidaho.edu/UID:CP71104930580001451,"Marvin A. Jagels. Latah County, Idaho / typescript, 1954",MG,MG 5513,5513,,,,
https://search.lib.uidaho.edu/UID:CP71104944230001451,"Grace Woodworth. Child psychology : manuscript, [189-]",MG,MG 5514,5514,,,,
https://search.lib.uidaho.edu/UID:CP71104942790001451,"Minidoka Relocation Center. Historical narrative report, Community Management Division, Education Section, Minidoka Project Schools / typescript, 1945",MG,MG 5515,5515,,,,
https://search.lib.uidaho.edu/UID:CP7197496720001451,"Minidoka Relocation Center. Curriculum report, Community Management Division, Education Section, Minidoka Project Schools / typescript, 1945",MG,MG 5516,5516,,,,
https://search.lib.uidaho.edu/UID:CP71104985740001451,"Frank Sala. Louis and Margaret Sala Family centennial reunion, 1890-1990 : typescript, 1990",MG,MG 5517,5517,,,,
https://search.lib.uidaho.edu/UID:CP71104988760001451,"Richard G. Magnuson. My Nono : typescript, [1990]",MG,MG 5518,5518,,,,
https://search.lib.uidaho.edu/UID:CP71118375650001451,"Allen Proctor Jeffries. A survey of Idaho's high school English teachers, 1962-63 / May 1963",MG,MG 5519,5519,,,,
https://search.lib.uidaho.edu/UID:CP71118378050001451,"Elwood R. Maunder interviewer. Forest History Society. Oral history volume of forest entomology in the West / typescript, May 1977",MG,MG 5520,5520,,,,
https://search.lib.uidaho.edu/UID:CP71118374630001451,"Henry S. L. Fan. Investigation of inclusion-matrix method of concrete mixture design / typescript, Jan. 22, 1969",MG,MG 5521,5521,,,,
https://search.lib.uidaho.edu/UID:CP71122530950001451,"Henry Fallenstein Gauss. University of Idaho. Department of Mechanical Engineering. Mechanical engineering : typescript, [1926]",MG,MG 5522,5522,,,,
https://search.lib.uidaho.edu/UID:CP71118370360001451,"Caroline Bowler. Our trip to the Yellowstone National Park : typescript, [ca. 1965]",MG,MG 5523,5523,,,,
https://search.lib.uidaho.edu/UID:CP71118371500001451,"Idaho. Governor (1947-1950 : Robins) C. A Robins (Charles Armington). Address by C.A. Robins, governor, typescript, June 13, 1949",MG,MG 5524,5524,,,,
https://search.lib.uidaho.edu/UID:CP71122555200001451,"A. J. Teske Idaho Mining Association. Mining in Idaho : typescript, Nov. 11-12, 1960",MG,MG 5525,5525,,,,
https://search.lib.uidaho.edu/UID:CP9947706501851,"Coeur d'Alene Water Supply Company. William Stanley Lewis; W Morgner. Certificate of debt, Apr. 8, 1885",MG,MG 5526,5526,,,,
https://search.lib.uidaho.edu/UID:CP71162318120001451,"William Charles McGowan, Jr., papers, 1937-1940",MG,MG 5527,5527,,,,
https://search.lib.uidaho.edu/UID:CP71149090280001451,"University of Idaho. Dept. of History. Fred Herbert Winkler lecture notes, [195-?]",MG,MG 5528,5528,,,,
https://search.lib.uidaho.edu/UID:CP71162295590001451,"Vachel Lindsay. Lumberjack philosophy : typescripts, [1928]",MG,MG 5529,5529,,,,
https://search.lib.uidaho.edu/UID:CP71122554400001451,"Autobiography of Ethel E. Redfield : typescript, Nov. 1951",MG,MG 5530,5530,,,,
https://search.lib.uidaho.edu/UID:CP71122553640001451,"F. D. Roberts. A history of Greenleaf Academy : Summer 1931 : typescript, 1931",MG,MG 5531,5531,,,,
https://search.lib.uidaho.edu/UID:CP71163253840001451,"F. A. Swager. Letter, Salt Lake City, Utah, to Mr. Schock, Moscow, Idaho, July 20, 1931",MG,MG 5532,5532,,,,
https://search.lib.uidaho.edu/UID:CP71163255720001451,"John A Rosholt; Allan R Ansell; Historic American Engineering Record. Historic American Engineering Record : Milner Dam and South Side Main Canal : typescript, June 1989",MG,MG 5533,5533,,,,
https://search.lib.uidaho.edu/UID:CP71163247770001451,"Historic American Engineering Record. Historic American Engineering Record : Index to photographs: Milner Dam and South Side Main Canal, Jerome and Twin Falls Counties, Idaho : typescript, [1989]",MG,MG 5534,5534,,,,
https://search.lib.uidaho.edu/UID:CP71121450100001451,"Bodil A. Bratvold. The improvement of Coeur d'Alene Indian education, 1970",MG,MG 5535,5535,,,,
https://search.lib.uidaho.edu/UID:CP71126290740001451,"Scott Anderson. Summary literature search, advanced mining methods, 1982",MG,MG 5536,5536,,,,
https://search.lib.uidaho.edu/UID:CP71163249390001451,"William H. Homer; Eugene W Whitman. History of the Moony [i.e. Mooney] and Barns murder case, 1882",MG,MG 5537,5537,,,,
https://search.lib.uidaho.edu/UID:CP71179330000001451,"Austin B. Clayton. [Silver mills of Cerro de Pasco as observed 1936 to 1939], 1984",MG,MG 5538,5538,,,,
https://search.lib.uidaho.edu/UID:CP71177633650001451,"Dedication program, newspaper clipping, copies of remarks and letters of invitation and replies, referring to the dedication of the Gooding Wing of the Wallace Residence Center, University of Idaho, on October 28, 1967",MG,MG 5539,5539,,,,
https://search.lib.uidaho.edu/UID:CP71177634460001451,"Stephen D. Shawley. Nez Perce Indian material, 1910-1939",MG,MG 5540,5540,,,,
https://search.lib.uidaho.edu/UID:CP71208006780001451,"A tribute to Hank Juve, University of Idaho Chemistry Department, 1982-1993, 1993",MG,MG 5541,5541,,,,
https://search.lib.uidaho.edu/UID:CP9953646801851,"Robert T. Parker Francis Jenkins Papers, 1951",MG,MG 5542,5542,,,,
https://search.lib.uidaho.edu/UID:CP71177631180001451,"Beta Theta Pi. Gamma Gamma Chapter (University of Idaho) Charles E McCulloch. Papers, 1919-1920",MG,MG 5543,5543,,,,
https://search.lib.uidaho.edu/UID:CP71106203310001451,"Abot Mining Company papers, 1967-1974",MG,MG 5544,5544,,,,
https://search.lib.uidaho.edu/UID:CP71103388850001451,"John F. Kennedy (John Fitzgerald), 1917-1963. Gale L Mix. Telegram, 1963",MG,MG 5545,5545,,,,
https://search.lib.uidaho.edu/UID:CP71100847840001451,"University of Idaho. Ross Alm. Radio scripts, 1950?",MG,MG 5546,5546,,,,
https://search.lib.uidaho.edu/UID:CP71100849250001451,"Alden Wilfred Klotz papers, 1963-1992",MG,MG 5547,5547,,,,
https://search.lib.uidaho.edu/UID:CP71179282180001451,"John Markham Papers, 1970",MG,MG 5548,5548,,,,
https://search.lib.uidaho.edu/UID:CP71179283110001451,"Washington Water Power Company. M. C Osborn; Lewis A Lewis. Lessons, 1916",MG,MG 5549,5549,,,,
https://search.lib.uidaho.edu/UID:CP71100823210001451,"J. J. Beeson and Virgil  Raymond Drexel Kirkham (correspondents). Letter, September 30, 1930",MG,MG 5550,5550,,,,
https://search.lib.uidaho.edu/UID:CP71100823150001451,"University of Idaho. School of Mines. Itinerary, 1925",MG,MG 5551,5551,,,,
https://search.lib.uidaho.edu/UID:CP71100811160001451,"Jeanne Carolyn Walker Anderegg Papers, ca. 1980",MG,MG 5552,5552,,,,
https://search.lib.uidaho.edu/UID:CP71100827810001451,"William J. Grigsby. Lending, borrowing, and women's social organizations in rural Mali, ca. 1990",MG,MG 5553,5553,,,,
https://search.lib.uidaho.edu/UID:CP71100825870001451,"Eldon Donald Schock Papers, 1925-1930",MG,MG 5554,5554,,,,
https://search.lib.uidaho.edu/UID:CP71152985540001451,"Frank O. Brocke. Personal reminiscence, 196-",MG,MG 5555,5555,,,,
https://search.lib.uidaho.edu/UID:CP71106245820001451,"Albert Justin Ohlson Papers, 1975-1983",MG,MG 5556,5556,,,,
https://search.lib.uidaho.edu/UID:CP71152983810001451,"Marcella E. Hawley. Letter, December 8, 1978",MG,MG 5557,5557,,,,
https://search.lib.uidaho.edu/UID:CP71106247670001451,"Business and Professional Women's Club (Wallace, Idaho) Katherine Agarla Eichwald. Treasurer's book, 1956-1983",MG,MG 5558,5558,,,,
https://search.lib.uidaho.edu/UID:CP71106214660001451,"Mrs Gault Papers, 1936-1963",MG,MG 5559,5559,,,,
https://search.lib.uidaho.edu/UID:CP71149091130001451,"W. C. Handy (William Christopher). Letter, July 31, 1957",MG,MG 5560,5560,,,,
https://search.lib.uidaho.edu/UID:CP71208006740001451,"Donald E. Payne. Class book, 1923-1924",MG,MG 5561,5561,,,,
https://search.lib.uidaho.edu/UID:CP71173932550001451,"Clifton E. Anderson. Idaho partnership : the university and the agricultural industry, 1993",MG,MG 5562,5562,,,,
https://search.lib.uidaho.edu/UID:CP71177397270001451,"George Lukens Bloomsburg; Thomas Rex Walenta Papers, 1967-1993",MG,MG 5563,5563,,,,
https://search.lib.uidaho.edu/UID:CP71165635890001451,"Williams and Associates. Basalt Waste Isolation Program (Wash.); Rockwell Hanford Operations.; U.S. Nuclear Regulatory Commission. Division of Waste Management. Statistical evaluation of additional hydrochemical data from the Saddle Mountains, Wanapum and Grande Ronde basalts, Basalt Waste Isolation Project, Hanford site, 1985",MG,MG 5564,5564,,,,
https://search.lib.uidaho.edu/UID:CP71165622040001451,"Laurence Charles Binford. Western water law as it relates to fish and wildlife resources, ca. 1959",MG,MG 5565,5565,,,,
https://search.lib.uidaho.edu/UID:CP71165636810001451,"Edward George Iddings. A progress report on water retention abilities of barley in relation to winter hardiness, 1956",MG,MG 5566,5566,,,,
https://search.lib.uidaho.edu/UID:CP71165637700001451,"Colonel George Wright. Biography, [19--?]",MG,MG 5567,5567,,,,
https://search.lib.uidaho.edu/UID:CP71103911950001451," Wray Wolcott Featherstone. Geophysical prospecting, 1934",MG,MG 5568,5568,,,,
https://search.lib.uidaho.edu/UID:CP71152986670001451,"Rita Reusch. Legal research manual : a research guide to the University of Idaho Law Library, 1974",MG,MG 5569,5569,,,,
https://search.lib.uidaho.edu/UID:CP71103348280001451,"Amphictyon Society of the University of Idaho records, 1892-1898",MG,MG 5570,5570,,,,
https://search.lib.uidaho.edu/UID:CP71103344360001451,"Idaho State Editorial Association. Henry C Dworshak (Henry Clarence). Papers, 1924-1956",MG,MG 5571,5571,,,,
https://search.lib.uidaho.edu/UID:CP71106244680001451,"Wayne D. Hudson. A proposal for an Appaloosa horse program, 1975",MG,MG 5572,5572,,,,
https://search.lib.uidaho.edu/UID:CP71113885900001451,"Austin B. Clayton. Quechua language glossaries, ca. 1940",MG,MG 5573,5573,,,,
https://search.lib.uidaho.edu/UID:CP71177371430001451,"United States. Bureau of Land Management. Boise District Office. [Lakes and reservoirs in the Boise District], 1981",MG,MG 5574,5574,,,,
https://search.lib.uidaho.edu/UID:CP71163987600001451,"Fred J. Foster. A discussion of certain phases of the Indian fishery of the Columbia River, 1945",MG,MG 5575,5575,,,,
https://search.lib.uidaho.edu/UID:CP71180148860001451,"L.A. Turley papers, 1949",MG,MG 5576,5576,,,,
https://search.lib.uidaho.edu/UID:CP71207925920001451,"Peter Paul Drus. Letter to Harold Cornelison, Moscow, Idaho, December 10, 1946",MG,MG 5577,5577,,,,
https://search.lib.uidaho.edu/UID:CP7194436230001451,"Albert Weidel Buch Kjosness. Letter, Silverton, Colorado, to the University of Idaho Alumni Association, January 2, 1966",MG,MG 5578,5578,,,,
